parentR,childR
http://ru.wikipedia.org/wiki/Норвегия,http://ru.wikipedia.org/wiki/Норвежская_вещательная_корпорация
http://ru.wikipedia.org/wiki/Fox_International_Channels,http://ru.wikipedia.org/wiki/Sky_News
http://ru.wikipedia.org/wiki/Hoffmann–La_Roche,http://ru.wikipedia.org/wiki/Genentech
http://ru.wikipedia.org/wiki/EBay,http://ru.wikipedia.org/wiki/PayPal
http://ru.wikipedia.org/wiki/Исполнительная_власть_в_Японии,http://ru.wikipedia.org/wiki/Nippon_Telegraph_and_Telephone
http://ru.wikipedia.org/wiki/Банк_Мидзухо,http://ru.wikipedia.org/wiki/East_Japan_Railway_Company
http://ru.wikipedia.org/wiki/Sumitomo_Mitsui_Banking_Corporation,http://ru.wikipedia.org/wiki/East_Japan_Railway_Company
http://ru.wikipedia.org/wiki/Би-би-си,http://ru.wikipedia.org/wiki/BBC_One
http://ru.wikipedia.org/wiki/The_Bank_of_Tokyo-Mitsubishi_UFJ,http://ru.wikipedia.org/wiki/East_Japan_Railway_Company
http://ru.wikipedia.org/wiki/VAP,http://ru.wikipedia.org/wiki/Madhouse
http://ru.wikipedia.org/wiki/General_Motors,http://ru.wikipedia.org/wiki/Vauxhall
"http://ru.wikipedia.org/wiki/Тёрнер,_Тед",http://ru.wikipedia.org/wiki/World_Championship_Wrestling
"http://ru.wikipedia.org/wiki/Макмэн,_Винс",http://ru.wikipedia.org/wiki/World_Championship_Wrestling
http://ru.wikipedia.org/wiki/Dentsu,http://ru.wikipedia.org/wiki/Madhouse
http://ru.wikipedia.org/wiki/Yle,http://ru.wikipedia.org/wiki/YLE_FST5
http://ru.wikipedia.org/wiki/WOWOW,http://ru.wikipedia.org/wiki/Madhouse
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/2K_Games
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/2K_Sports
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/2K_Czech
http://ru.wikipedia.org/wiki/StarLightMedia,http://ru.wikipedia.org/wiki/ICTV_(телеканал)
http://ru.wikipedia.org/wiki/Sumitomo_Mitsui_Banking_Corporation,http://ru.wikipedia.org/wiki/West_Japan_Railway_Company
http://ru.wikipedia.org/wiki/La_Poste,http://ru.wikipedia.org/wiki/Dynamic_Parcel_Distribution
http://ru.wikipedia.org/wiki/The_Bank_of_Tokyo-Mitsubishi_UFJ,http://ru.wikipedia.org/wiki/West_Japan_Railway_Company
http://ru.wikipedia.org/wiki/Ball_(компания),http://ru.wikipedia.org/wiki/Ball_Aerospace_&_Technologies
http://ru.wikipedia.org/wiki/Sumitomo_Mitsui_Banking_Corporation,http://ru.wikipedia.org/wiki/Madhouse
http://ru.wikipedia.org/wiki/Китайская_Народная_Республика,http://ru.wikipedia.org/wiki/China_Unicom
http://ru.wikipedia.org/wiki/Общественно-правовое_вещание,http://ru.wikipedia.org/wiki/Болгарское_национальное_телевидение
http://ru.wikipedia.org/wiki/Electronic_Arts,http://ru.wikipedia.org/wiki/EA_Digital_Illusions_CE
"http://ru.wikipedia.org/wiki/Кэннон,_Ник",http://ru.wikipedia.org/wiki/TeenNick
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Первый_канал_(Россия)
"http://ru.wikipedia.org/wiki/Шейфер,_Тим",http://ru.wikipedia.org/wiki/Double_Fine_Productions
"http://ru.wikipedia.org/wiki/Дайсон,_Джеймс",http://ru.wikipedia.org/wiki/Dyson
http://ru.wikipedia.org/wiki/Google_(компания),http://ru.wikipedia.org/wiki/Orkut
"http://ru.wikipedia.org/wiki/Джарретт,_Джефф",http://ru.wikipedia.org/wiki/Total_Nonstop_Action_Wrestling
http://ru.wikipedia.org/wiki/Daimler,http://ru.wikipedia.org/wiki/Thomas_Built_Buses
http://ru.wikipedia.org/wiki/Canadian_Broadcasting_Corporation,http://ru.wikipedia.org/wiki/TV5_Monde
http://ru.wikipedia.org/wiki/The_Capital_Group_Companies,http://ru.wikipedia.org/wiki/ASML
http://ru.wikipedia.org/wiki/Arte_(телеканал),http://ru.wikipedia.org/wiki/TV5_Monde
http://ru.wikipedia.org/wiki/Anheuser-Busch_InBev,http://ru.wikipedia.org/wiki/Боддингтонс_паб_эль
http://ru.wikipedia.org/wiki/Carlsberg,http://ru.wikipedia.org/wiki/Холстен
http://ru.wikipedia.org/wiki/Groupe_Canal+,http://ru.wikipedia.org/wiki/Canal+
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Telemundo
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/CITIC
http://ru.wikipedia.org/wiki/Украина,http://ru.wikipedia.org/wiki/Завод_имени_Малышева
http://ru.wikipedia.org/wiki/Time_Warner,http://ru.wikipedia.org/wiki/Rocksteady_Studios
http://ru.wikipedia.org/wiki/Crytek,http://ru.wikipedia.org/wiki/Crytek_Black_Sea
http://ru.wikipedia.org/wiki/Finmeccanica,http://ru.wikipedia.org/wiki/Alenia_Aeronautica
http://ru.wikipedia.org/wiki/Верховная_рада_Украины,http://ru.wikipedia.org/wiki/Рада_(телеканал)
http://ru.wikipedia.org/wiki/Греческая_корпорация_телерадиовещания,http://ru.wikipedia.org/wiki/ΕΤ3
http://ru.wikipedia.org/wiki/Греческая_корпорация_телерадиовещания,http://ru.wikipedia.org/wiki/ΕΤ1
http://ru.wikipedia.org/wiki/ARD,http://ru.wikipedia.org/wiki/Das_Erste
http://ru.wikipedia.org/wiki/Central_European_Media_Enterprises,http://ru.wikipedia.org/wiki/TV_Nova
"http://ru.wikipedia.org/wiki/Жеваго,_Константин_Валентинович",http://ru.wikipedia.org/wiki/Кременчугский_автомобильный_завод
http://ru.wikipedia.org/wiki/Isuzu,http://ru.wikipedia.org/wiki/Anadolu_Isuzu
http://ru.wikipedia.org/wiki/Ford_Motor_Company_of_Australia,http://ru.wikipedia.org/wiki/Ford_Performance_Vehicles
http://ru.wikipedia.org/wiki/Fuji_Television,http://ru.wikipedia.org/wiki/Toei_Animation
http://ru.wikipedia.org/wiki/Yahoo!,http://ru.wikipedia.org/wiki/Yahoo!_Japan
http://ru.wikipedia.org/wiki/Ubisoft,http://ru.wikipedia.org/wiki/Ubisoft_Blue_Byte
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Universal_(телеканал)
http://ru.wikipedia.org/wiki/Частный_сектор_экономики,http://ru.wikipedia.org/wiki/Iran_Khodro
http://ru.wikipedia.org/wiki/SoftBank,http://ru.wikipedia.org/wiki/Yahoo!_Japan
http://ru.wikipedia.org/wiki/TV_Asahi,http://ru.wikipedia.org/wiki/Toei_Animation
http://ru.wikipedia.org/wiki/Ян_Хён_Сок,http://ru.wikipedia.org/wiki/YG_Entertainment
http://ru.wikipedia.org/wiki/Toei,http://ru.wikipedia.org/wiki/Toei_Animation
http://ru.wikipedia.org/wiki/Virgin_Group,http://ru.wikipedia.org/wiki/Virgin_Interactive
http://ru.wikipedia.org/wiki/Клифф_Барнс,http://ru.wikipedia.org/wiki/Семья_Юингов
http://ru.wikipedia.org/wiki/Челси_(футбольный_клуб),http://ru.wikipedia.org/wiki/Chelsea_TV
http://ru.wikipedia.org/wiki/Совет_Министров_Республики_Беларусь,http://ru.wikipedia.org/wiki/Беларусбанк
http://ru.wikipedia.org/wiki/Modern_Times_Group,http://ru.wikipedia.org/wiki/TV1000
http://ru.wikipedia.org/wiki/ThyssenKrupp,http://ru.wikipedia.org/wiki/Howaldtswerke-Deutsche_Werft
http://ru.wikipedia.org/wiki/MBC_Plus,http://ru.wikipedia.org/wiki/MBCGame
http://ru.wikipedia.org/wiki/A.P._Moller-Maersk_Group,http://ru.wikipedia.org/wiki/DFDS
http://ru.wikipedia.org/wiki/Avaya,http://ru.wikipedia.org/wiki/Radvision
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Гознак
http://ru.wikipedia.org/wiki/Kuju_Entertainment,http://ru.wikipedia.org/wiki/Vatra_Games
http://ru.wikipedia.org/wiki/Совет_Министров_Республики_Беларусь,http://ru.wikipedia.org/wiki/Белтелеком
http://ru.wikipedia.org/wiki/Национальная_государственная_телерадиокомпания_Республики_Беларусь,http://ru.wikipedia.org/wiki/Беларусь-ТВ
http://ru.wikipedia.org/wiki/Азербайджан,http://ru.wikipedia.org/wiki/Азермарка
http://ru.wikipedia.org/wiki/Ubisoft,http://ru.wikipedia.org/wiki/Ubisoft_Ukraine
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Diva_Universal
http://ru.wikipedia.org/wiki/Legrand,http://ru.wikipedia.org/wiki/Bticino
http://ru.wikipedia.org/wiki/Польское_телевидение,http://ru.wikipedia.org/wiki/TVP_Info
http://ru.wikipedia.org/wiki/RAI,http://ru.wikipedia.org/wiki/Rai_Scuola
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Синьхуа
http://ru.wikipedia.org/wiki/Toyota,http://ru.wikipedia.org/wiki/Central_Japan_Railway_Company
http://ru.wikipedia.org/wiki/Time_Warner,http://ru.wikipedia.org/wiki/NetherRealm_Studios
http://ru.wikipedia.org/wiki/News_Corporation,http://ru.wikipedia.org/wiki/4Kids_TV
http://ru.wikipedia.org/wiki/Anheuser-Busch_InBev,http://ru.wikipedia.org/wiki/Beck's
http://ru.wikipedia.org/wiki/Королевство_Нидерландов,http://ru.wikipedia.org/wiki/ABN_AMRO
http://ru.wikipedia.org/wiki/Progressive_Enterprises,http://ru.wikipedia.org/wiki/Countdown_(супермаркет)
http://ru.wikipedia.org/wiki/Земли_Германии,http://ru.wikipedia.org/wiki/ZDF
http://ru.wikipedia.org/wiki/Viacom,http://ru.wikipedia.org/wiki/Comedy_Central
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Syfy_Universal
"http://ru.wikipedia.org/wiki/Девос,_Ричард_М.",http://ru.wikipedia.org/wiki/Alticor
http://ru.wikipedia.org/wiki/Банк_Мидзухо,http://ru.wikipedia.org/wiki/Central_Japan_Railway_Company
http://ru.wikipedia.org/wiki/SOCEMIE,http://ru.wikipedia.org/wiki/Euronews
http://ru.wikipedia.org/wiki/The_Walt_Disney_Company,http://ru.wikipedia.org/wiki/Touchstone_Pictures
http://ru.wikipedia.org/wiki/Церковь_Объединения,http://ru.wikipedia.org/wiki/Пхёнхва_Моторс
http://ru.wikipedia.org/wiki/KfW,http://ru.wikipedia.org/wiki/Deutsche_Post_AG
http://ru.wikipedia.org/wiki/JPMorgan_Chase,http://ru.wikipedia.org/wiki/Tribune_Company
http://ru.wikipedia.org/wiki/Deutsche_Post_AG,http://ru.wikipedia.org/wiki/DHL
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Rockstar_Games
http://ru.wikipedia.org/wiki/Sveriges_Radio,http://ru.wikipedia.org/wiki/Sveriges_Television
http://ru.wikipedia.org/wiki/The_Bank_of_Tokyo-Mitsubishi_UFJ,http://ru.wikipedia.org/wiki/Central_Japan_Railway_Company
http://ru.wikipedia.org/wiki/Audi,http://ru.wikipedia.org/wiki/Quattro_GmbH
http://ru.wikipedia.org/wiki/BMW,http://ru.wikipedia.org/wiki/BMW_M
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Guerrilla_Games
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Sucker_Punch_Productions
http://ru.wikipedia.org/wiki/News_Corporation,http://ru.wikipedia.org/wiki/Blue_Sky_Studios
http://ru.wikipedia.org/wiki/Heineken,http://ru.wikipedia.org/wiki/Amstel_(компания)
http://ru.wikipedia.org/wiki/Anheuser-Busch_InBev,http://ru.wikipedia.org/wiki/Hoegaarden
http://ru.wikipedia.org/wiki/THQ,http://ru.wikipedia.org/wiki/Vigil_Games
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Мострансавто
http://ru.wikipedia.org/wiki/Интер_(телеканал),http://ru.wikipedia.org/wiki/Мега_(телеканал)
http://ru.wikipedia.org/wiki/American_Broadcasting_Company,http://ru.wikipedia.org/wiki/Worldvision_Enterprises
http://ru.wikipedia.org/wiki/Государственный_строй_Ирана,http://ru.wikipedia.org/wiki/Национальная_иранская_нефтяная_компания
http://ru.wikipedia.org/wiki/Литва,http://ru.wikipedia.org/wiki/Литовские_железные_дороги
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Bulgari
http://ru.wikipedia.org/wiki/Греческая_корпорация_телерадиовещания,http://ru.wikipedia.org/wiki/Голос_Греции
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Irrational_Games
http://ru.wikipedia.org/wiki/Elbit_Systems,http://ru.wikipedia.org/wiki/Солтам
http://ru.wikipedia.org/wiki/Правительство_КНДР,http://ru.wikipedia.org/wiki/Корейское_центральное_телевидение
http://ru.wikipedia.org/wiki/Турецкая_телерадиокомпания,http://ru.wikipedia.org/wiki/Голос_Турции
"http://ru.wikipedia.org/wiki/Порошенко,_Пётр_Алексеевич",http://ru.wikipedia.org/wiki/5_канал
"http://ru.wikipedia.org/wiki/Несис,_Александр_Натанович",http://ru.wikipedia.org/wiki/Полиметалл
"http://ru.wikipedia.org/wiki/Мамут,_Александр_Леонидович",http://ru.wikipedia.org/wiki/Полиметалл
"http://ru.wikipedia.org/wiki/Келлнер,_Петр",http://ru.wikipedia.org/wiki/Полиметалл
http://ru.wikipedia.org/wiki/Всероссийская_государственная_телевизионная_и_радиовещательная_компания,http://ru.wikipedia.org/wiki/Бибигон_(телеканал)
"http://ru.wikipedia.org/wiki/Коломойский,_Игорь_Валерьевич",http://ru.wikipedia.org/wiki/ПриватБанк
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Rockstar_Vancouver
http://ru.wikipedia.org/wiki/Time_Warner,http://ru.wikipedia.org/wiki/Monolith_Productions
http://ru.wikipedia.org/wiki/News_Corporation,http://ru.wikipedia.org/wiki/Fox_Searchlight_Pictures
http://ru.wikipedia.org/wiki/Square_Enix,http://ru.wikipedia.org/wiki/Eidos_Interactive
http://ru.wikipedia.org/wiki/Emerson_Electric,http://ru.wikipedia.org/wiki/Chloride_Group_plc
http://ru.wikipedia.org/wiki/Square_Enix_Europe,http://ru.wikipedia.org/wiki/Eidos_Interactive
http://ru.wikipedia.org/wiki/Би-би-си,http://ru.wikipedia.org/wiki/BBC_Parliament
http://ru.wikipedia.org/wiki/Daimler,http://ru.wikipedia.org/wiki/Adtranz
http://ru.wikipedia.org/wiki/The_Walt_Disney_Company,http://ru.wikipedia.org/wiki/Hulu
http://ru.wikipedia.org/wiki/Приват,http://ru.wikipedia.org/wiki/УНИАН
http://ru.wikipedia.org/wiki/Paramount_Pictures,http://ru.wikipedia.org/wiki/MTV_Films
http://ru.wikipedia.org/wiki/Польша,http://ru.wikipedia.org/wiki/Польские_государственные_железные_дороги
http://ru.wikipedia.org/wiki/Daimler-Benz,http://ru.wikipedia.org/wiki/Adtranz
http://ru.wikipedia.org/wiki/ABB,http://ru.wikipedia.org/wiki/Adtranz
http://ru.wikipedia.org/wiki/Viacom,http://ru.wikipedia.org/wiki/MTV_Films
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Роснефть
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Rockstar_San_Diego
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Rockstar_Toronto
http://ru.wikipedia.org/wiki/Take-Two_Interactive,http://ru.wikipedia.org/wiki/Rockstar_Leeds
http://ru.wikipedia.org/wiki/Bauer_Media_Group,http://ru.wikipedia.org/wiki/RTL_II
http://ru.wikipedia.org/wiki/RTL_Group,http://ru.wikipedia.org/wiki/RTL_II
http://ru.wikipedia.org/wiki/BP,http://ru.wikipedia.org/wiki/Роснефть
http://ru.wikipedia.org/wiki/Министерство_торговли_и_промышленности_Норвегии,http://ru.wikipedia.org/wiki/Store_Norske
http://ru.wikipedia.org/wiki/De_Beers,http://ru.wikipedia.org/wiki/Debswana
http://ru.wikipedia.org/wiki/Европейский_банк_реконструкции_и_развития,http://ru.wikipedia.org/wiki/GM-АВТОВАЗ
http://ru.wikipedia.org/wiki/АвтоВАЗ,http://ru.wikipedia.org/wiki/GM-АВТОВАЗ
http://ru.wikipedia.org/wiki/General_Motors,http://ru.wikipedia.org/wiki/GM-АВТОВАЗ
http://ru.wikipedia.org/wiki/Square_Enix,http://ru.wikipedia.org/wiki/Square_Enix_Europe
http://ru.wikipedia.org/wiki/Европейский_банк_реконструкции_и_развития,http://ru.wikipedia.org/wiki/Komercijalna_banka
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Oyak-Renault
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Berluti
http://ru.wikipedia.org/wiki/Норвежская_вещательная_корпорация,http://ru.wikipedia.org/wiki/NRK1
http://ru.wikipedia.org/wiki/Правительство_Сербии,http://ru.wikipedia.org/wiki/Komercijalna_banka
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Транснефть
"http://ru.wikipedia.org/wiki/Колесников,_Борис_Викторович",http://ru.wikipedia.org/wiki/XSPORT
http://ru.wikipedia.org/wiki/ARD,http://ru.wikipedia.org/wiki/ARD
http://ru.wikipedia.org/wiki/Систем_Кэпитал_Менеджмент,http://ru.wikipedia.org/wiki/Украина_(телеканал)
http://ru.wikipedia.org/wiki/Китайская_Народная_Республика,http://ru.wikipedia.org/wiki/China_Mobile
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Evolution_Studios
http://ru.wikipedia.org/wiki/Toyota,http://ru.wikipedia.org/wiki/Denso
http://ru.wikipedia.org/wiki/Caterpillar,http://ru.wikipedia.org/wiki/Electro-Motive_Diesel
http://ru.wikipedia.org/wiki/Heineken,http://ru.wikipedia.org/wiki/Бимиш
http://ru.wikipedia.org/wiki/Vivendi,http://ru.wikipedia.org/wiki/Activision_Blizzard
http://ru.wikipedia.org/wiki/ARD,http://ru.wikipedia.org/wiki/Deutsche_Welle
http://ru.wikipedia.org/wiki/CME_Group,http://ru.wikipedia.org/wiki/Чикагская_товарная_биржа
http://ru.wikipedia.org/wiki/General_Motors,http://ru.wikipedia.org/wiki/GMC_(автомобильная_марка)
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Naughty_Dog
http://ru.wikipedia.org/wiki/Bell_Media,http://ru.wikipedia.org/wiki/MuchMusic
http://ru.wikipedia.org/wiki/Square_Enix,http://ru.wikipedia.org/wiki/IO_Interactive
http://ru.wikipedia.org/wiki/Viacom,http://ru.wikipedia.org/wiki/GameTrailers
http://ru.wikipedia.org/wiki/1932_год_в_авиации,http://ru.wikipedia.org/wiki/Hughes_Aircraft
http://ru.wikipedia.org/wiki/1953_год_в_авиации,http://ru.wikipedia.org/wiki/Hughes_Aircraft
http://ru.wikipedia.org/wiki/1985_год_в_авиации,http://ru.wikipedia.org/wiki/Hughes_Aircraft
http://ru.wikipedia.org/wiki/Газпром-Медиа_Холдинг,http://ru.wikipedia.org/wiki/НТВ-Плюс
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Polyphony_Digital
http://ru.wikipedia.org/wiki/Time_Warner,http://ru.wikipedia.org/wiki/Surreal_Software
http://ru.wikipedia.org/wiki/The_Capital_Group_Companies,http://ru.wikipedia.org/wiki/Schneider_Electric
http://ru.wikipedia.org/wiki/Luxottica,http://ru.wikipedia.org/wiki/Ray-Ban
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Renault_Samsung_Motors
http://ru.wikipedia.org/wiki/Samsung,http://ru.wikipedia.org/wiki/Renault_Samsung_Motors
http://ru.wikipedia.org/wiki/Viacom,http://ru.wikipedia.org/wiki/Paramount_Vantage
http://ru.wikipedia.org/wiki/THQ,http://ru.wikipedia.org/wiki/Relic_Entertainment
http://ru.wikipedia.org/wiki/Samsung_Electronics,http://ru.wikipedia.org/wiki/Samsung_Heavy_Industries
http://ru.wikipedia.org/wiki/RAI,http://ru.wikipedia.org/wiki/San_Marino_RTV
http://ru.wikipedia.org/wiki/RTL_Group,http://ru.wikipedia.org/wiki/RTL_Television
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Relic_Entertainment
http://ru.wikipedia.org/wiki/Украина,http://ru.wikipedia.org/wiki/Украинские_железные_дороги
http://ru.wikipedia.org/wiki/Warner_Bros.,http://ru.wikipedia.org/wiki/The_CW_Television_Network
"http://ru.wikipedia.org/wiki/Махмудов,_Искандар_Кахрамонович",http://ru.wikipedia.org/wiki/Трансмашхолдинг
http://ru.wikipedia.org/wiki/Time_Warner,http://ru.wikipedia.org/wiki/The_CW_Television_Network
http://ru.wikipedia.org/wiki/Alstom,http://ru.wikipedia.org/wiki/Трансмашхолдинг
http://ru.wikipedia.org/wiki/Российские_железные_дороги,http://ru.wikipedia.org/wiki/Трансмашхолдинг
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Creative_Assembly
http://ru.wikipedia.org/wiki/CBS_Corporation,http://ru.wikipedia.org/wiki/The_CW_Television_Network
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/Psygnosis_Limited
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Совкомфлот
http://ru.wikipedia.org/wiki/StarLightMedia,http://ru.wikipedia.org/wiki/Новый_канал
http://ru.wikipedia.org/wiki/NASDAQ_OMX_Group,http://ru.wikipedia.org/wiki/Армянская_фондовая_биржа
http://ru.wikipedia.org/wiki/Турецкая_телерадиокомпания,http://ru.wikipedia.org/wiki/TRT_1
http://ru.wikipedia.org/wiki/Telekom_Srbija,http://ru.wikipedia.org/wiki/Telekom_Srbija
http://ru.wikipedia.org/wiki/Би-би-си,http://ru.wikipedia.org/wiki/Русская_служба_Би-би-си
http://ru.wikipedia.org/wiki/Ювентус,http://ru.wikipedia.org/wiki/Juventus_Channel
http://ru.wikipedia.org/wiki/Paramount_Pictures,http://ru.wikipedia.org/wiki/Nickelodeon_Movies
http://ru.wikipedia.org/wiki/BNP_Paribas,http://ru.wikipedia.org/wiki/УкрСиббанк
http://ru.wikipedia.org/wiki/Viacom,http://ru.wikipedia.org/wiki/Nickelodeon_Movies
http://ru.wikipedia.org/wiki/Trimble_Navigation,http://ru.wikipedia.org/wiki/Tekla
http://ru.wikipedia.org/wiki/Президент_Турецкой_Республики_Северного_Кипра,http://ru.wikipedia.org/wiki/Bayrak
http://ru.wikipedia.org/wiki/Microsoft,http://ru.wikipedia.org/wiki/Turn_10_Studios
http://ru.wikipedia.org/wiki/Electronic_Arts,http://ru.wikipedia.org/wiki/EA_Los_Angeles
http://ru.wikipedia.org/wiki/Польское_телевидение,http://ru.wikipedia.org/wiki/TVP_Polonia
http://ru.wikipedia.org/wiki/Procter_&_Gamble,http://ru.wikipedia.org/wiki/Pampers
http://ru.wikipedia.org/wiki/Кабинет_министров_Латвии,http://ru.wikipedia.org/wiki/Latvijas_Pasts
http://ru.wikipedia.org/wiki/The_Walt_Disney_Company,http://ru.wikipedia.org/wiki/Black_Rock_Studio
http://ru.wikipedia.org/wiki/Укроборонпром,http://ru.wikipedia.org/wiki/Харьковское_конструкторское_бюро_машиностроения
http://ru.wikipedia.org/wiki/Marriott_International,http://ru.wikipedia.org/wiki/Ritz-Carlton
http://ru.wikipedia.org/wiki/Google_(компания),http://ru.wikipedia.org/wiki/Карты_Google
http://ru.wikipedia.org/wiki/Интер_(телеканал),http://ru.wikipedia.org/wiki/Интер_(телеканал)
http://ru.wikipedia.org/wiki/CBS,http://ru.wikipedia.org/wiki/TriStar_Pictures
http://ru.wikipedia.org/wiki/Всероссийская_государственная_телевизионная_и_радиовещательная_компания,http://ru.wikipedia.org/wiki/Голос_России
http://ru.wikipedia.org/wiki/Sony,http://ru.wikipedia.org/wiki/TriStar_Pictures
http://ru.wikipedia.org/wiki/Государственный_строй_Австрии,http://ru.wikipedia.org/wiki/Österreichischer_Rundfunk
http://ru.wikipedia.org/wiki/HBO,http://ru.wikipedia.org/wiki/TriStar_Pictures
http://ru.wikipedia.org/wiki/Time_Inc.,http://ru.wikipedia.org/wiki/TriStar_Pictures
http://ru.wikipedia.org/wiki/SABMiller,http://ru.wikipedia.org/wiki/Grolsch
http://ru.wikipedia.org/wiki/Electronic_Arts,http://ru.wikipedia.org/wiki/The_Sims_Studio
http://ru.wikipedia.org/wiki/Modern_Times_Group,http://ru.wikipedia.org/wiki/СТБ
http://ru.wikipedia.org/wiki/Нихон_кэйдзай_симбун,http://ru.wikipedia.org/wiki/TV_Tokyo
http://ru.wikipedia.org/wiki/Ubisoft,http://ru.wikipedia.org/wiki/Ubisoft_Reflections
http://ru.wikipedia.org/wiki/Правительство_Российской_Федерации,http://ru.wikipedia.org/wiki/Объединённая_авиастроительная_корпорация
"http://ru.wikipedia.org/wiki/Ахметов,_Ринат_Леонидович",http://ru.wikipedia.org/wiki/Систем_Кэпитал_Менеджмент
http://ru.wikipedia.org/wiki/StarLightMedia,http://ru.wikipedia.org/wiki/СТБ
http://ru.wikipedia.org/wiki/Activision_Blizzard,http://ru.wikipedia.org/wiki/Sledgehammer_Games
http://ru.wikipedia.org/wiki/The_Coca-Cola_Company,http://ru.wikipedia.org/wiki/TriStar_Pictures
http://ru.wikipedia.org/wiki/Televisa,http://ru.wikipedia.org/wiki/Univision
http://ru.wikipedia.org/wiki/Государственная_нефтяная_компания_Азербайджанской_Республики,http://ru.wikipedia.org/wiki/Petkim_Petrokimya
http://ru.wikipedia.org/wiki/Греческая_корпорация_телерадиовещания,http://ru.wikipedia.org/wiki/NET_(Греция)
http://ru.wikipedia.org/wiki/Польское_телевидение,http://ru.wikipedia.org/wiki/TVP2
http://ru.wikipedia.org/wiki/Комитет_по_контролю_и_управлению_государственным_имуществом_Китая_(SASAC),http://ru.wikipedia.org/wiki/China_Communications_Construction
http://ru.wikipedia.org/wiki/Volkswagen_(концерн),http://ru.wikipedia.org/wiki/Rolls-Royce_Motors
http://ru.wikipedia.org/wiki/Apple,http://ru.wikipedia.org/wiki/P.A._Semi
http://ru.wikipedia.org/wiki/BMW,http://ru.wikipedia.org/wiki/Rolls-Royce_Motors
http://ru.wikipedia.org/wiki/Совет_Министров_Республики_Беларусь,http://ru.wikipedia.org/wiki/Национальная_государственная_телерадиокомпания_Республики_Беларусь
http://ru.wikipedia.org/wiki/Государственный_строй_Азербайджана,http://ru.wikipedia.org/wiki/AzTV
http://ru.wikipedia.org/wiki/Telenor,http://ru.wikipedia.org/wiki/VimpelCom_Ltd.
http://ru.wikipedia.org/wiki/Modern_Times_Group,http://ru.wikipedia.org/wiki/TV3_Eesti
http://ru.wikipedia.org/wiki/Modern_Times_Group,http://ru.wikipedia.org/wiki/Диема
http://ru.wikipedia.org/wiki/Правительство_Сербии,http://ru.wikipedia.org/wiki/Железнице_Србије
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/KidsCo
"http://ru.wikipedia.org/wiki/Пинчук,_Виктор_Михайлович",http://ru.wikipedia.org/wiki/Интерпайп
http://ru.wikipedia.org/wiki/Altimo,http://ru.wikipedia.org/wiki/VimpelCom_Ltd.
http://ru.wikipedia.org/wiki/Toshiba,http://ru.wikipedia.org/wiki/Ikegami
