parentR,childR
http://ru.wikipedia.org/wiki/Министерство_юстиции_Японии,http://ru.wikipedia.org/wiki/PSIA
http://ru.wikipedia.org/wiki/Министерство_генерального_прокурора_Австралии,http://ru.wikipedia.org/wiki/Австралийская_аттестационная_комиссия
http://ru.wikipedia.org/wiki/Министерство_предпринимательства_и_окружающей_среды_Шотландии,http://ru.wikipedia.org/wiki/Королевский_ботанический_сад_Эдинбурга
http://ru.wikipedia.org/wiki/Правительство_Польши,http://ru.wikipedia.org/wiki/Министерство_здравоохранения_Польши
http://ru.wikipedia.org/wiki/Правительство_Польши,http://ru.wikipedia.org/wiki/Министерство_экономики_Польши
http://ru.wikipedia.org/wiki/Совет_министров_СССР,http://ru.wikipedia.org/wiki/Комитет_государственной_безопасности_СССР
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Айнзацгруппы
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Уголовная_полиция_в_Германии
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Главное_управление_имперской_безопасности
http://ru.wikipedia.org/wiki/Полиция_безопасности_(Третий_рейх),http://ru.wikipedia.org/wiki/Уголовная_полиция_в_Германии
http://ru.wikipedia.org/wiki/Министерство_сельского_хозяйства_и_продовольствия_Канады,http://ru.wikipedia.org/wiki/Канадская_зерновая_комиссия
http://ru.wikipedia.org/wiki/Главное_управление_имперской_безопасности,http://ru.wikipedia.org/wiki/Айнзацгруппы
http://ru.wikipedia.org/wiki/Главное_управление_имперской_безопасности,http://ru.wikipedia.org/wiki/Уголовная_полиция_в_Германии
http://ru.wikipedia.org/wiki/Центральный_Комитет_КПСС,http://ru.wikipedia.org/wiki/Комитет_государственной_безопасности_СССР
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Комиссия_по_регулированию_банковской_деятельности_Китая
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Министерство_трудовых_ресурсов_и_социального_обеспечения_КНР
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,"http://ru.wikipedia.org/wiki/Министерство_жилья,_городского_и_сельского_строительства_КНР"
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Министерство_водного_хозяйства_КНР
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Государственный_комитет_по_делам_здравоохранения_и_планового_деторождения_КНР
http://ru.wikipedia.org/wiki/Государственный_департамент_США,http://ru.wikipedia.org/wiki/Бюро_разведки_и_исследований_государственного_департамента
http://ru.wikipedia.org/wiki/Lions_Clubs_International,http://ru.wikipedia.org/wiki/Лео_клуб
http://ru.wikipedia.org/wiki/Центральный_комитет_КПК,http://ru.wikipedia.org/wiki/Организационный_отдел_ЦК_КПК
http://ru.wikipedia.org/wiki/Кабинет_министров_Украины,http://ru.wikipedia.org/wiki/Министерство_инфраструктуры_Украины
http://ru.wikipedia.org/wiki/Кабинет_министров_Украины,http://ru.wikipedia.org/wiki/Министерство_здравоохранения_Украины
http://ru.wikipedia.org/wiki/Министерство_внутренних_дел_Индии,http://ru.wikipedia.org/wiki/Разведывательное_бюро
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Министерство_путей_сообщения_КНР
http://ru.wikipedia.org/wiki/СС,http://ru.wikipedia.org/wiki/Имперская_служба_безопасности
http://ru.wikipedia.org/wiki/Римско-католическая_церковь,http://ru.wikipedia.org/wiki/Премонстранты
